starttime	seconds	ctime	dtime	ttime	wait
Wed Dec 06 18:35:50 2023	1701916550	7	16	23	15
Wed Dec 06 18:35:54 2023	1701916554	11	12	23	8
Wed Dec 06 18:35:53 2023	1701916553	12	11	23	11
Wed Dec 06 18:35:50 2023	1701916550	10	13	23	11
Wed Dec 06 18:36:08 2023	1701916568	9	14	23	13
Wed Dec 06 18:36:06 2023	1701916566	8	15	23	13
Wed Dec 06 18:36:03 2023	1701916563	9	14	23	11
Wed Dec 06 18:36:07 2023	1701916567	11	12	23	9
Wed Dec 06 18:36:03 2023	1701916563	11	12	23	11
Wed Dec 06 18:35:31 2023	1701916531	8	15	23	9
Wed Dec 06 18:35:52 2023	1701916552	12	11	23	10
Wed Dec 06 18:35:58 2023	1701916558	9	14	23	10
Wed Dec 06 18:35:46 2023	1701916546	8	15	23	15
Wed Dec 06 18:36:08 2023	1701916568	11	12	23	9
Wed Dec 06 18:36:00 2023	1701916560	12	11	23	10
Wed Dec 06 18:35:50 2023	1701916550	9	14	23	13
Wed Dec 06 18:35:55 2023	1701916555	8	15	23	12
Wed Dec 06 18:35:43 2023	1701916543	10	13	23	11
Wed Dec 06 18:36:03 2023	1701916563	10	14	23	13
Wed Dec 06 18:35:35 2023	1701916535	7	16	23	14
Wed Dec 06 18:35:45 2023	1701916545	13	10	23	9
Wed Dec 06 18:36:02 2023	1701916562	11	12	23	9
Wed Dec 06 18:35:48 2023	1701916548	9	14	23	11
Wed Dec 06 18:35:39 2023	1701916539	12	11	23	11
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	12
Wed Dec 06 18:36:05 2023	1701916565	9	15	23	15
Wed Dec 06 18:35:39 2023	1701916539	8	15	23	15
Wed Dec 06 18:35:58 2023	1701916558	9	14	23	13
Wed Dec 06 18:35:42 2023	1701916542	6	17	23	15
Wed Dec 06 18:35:40 2023	1701916540	7	16	23	15
Wed Dec 06 18:35:38 2023	1701916538	8	15	23	12
Wed Dec 06 18:35:42 2023	1701916542	6	17	23	14
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	9
Wed Dec 06 18:35:42 2023	1701916542	6	17	23	14
Wed Dec 06 18:36:03 2023	1701916563	15	8	23	7
Wed Dec 06 18:35:52 2023	1701916552	10	13	23	10
Wed Dec 06 18:35:51 2023	1701916551	9	15	23	10
Wed Dec 06 18:35:38 2023	1701916538	6	17	23	15
Wed Dec 06 18:35:52 2023	1701916552	10	13	23	12
Wed Dec 06 18:35:46 2023	1701916546	8	15	23	15
Wed Dec 06 18:35:41 2023	1701916541	8	15	23	12
Wed Dec 06 18:35:42 2023	1701916542	9	14	23	13
Wed Dec 06 18:35:39 2023	1701916539	8	15	23	15
Wed Dec 06 18:35:42 2023	1701916542	11	13	23	12
Wed Dec 06 18:36:05 2023	1701916565	9	14	23	14
Wed Dec 06 18:35:46 2023	1701916546	11	12	23	9
Wed Dec 06 18:36:05 2023	1701916565	12	12	23	11
Wed Dec 06 18:35:50 2023	1701916550	7	16	23	16
Wed Dec 06 18:35:42 2023	1701916542	10	13	23	12
Wed Dec 06 18:36:07 2023	1701916567	11	12	23	12
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	13
Wed Dec 06 18:36:04 2023	1701916564	7	16	23	12
Wed Dec 06 18:35:53 2023	1701916553	12	11	23	10
Wed Dec 06 18:35:57 2023	1701916557	12	11	23	8
Wed Dec 06 18:36:04 2023	1701916564	11	12	23	12
Wed Dec 06 18:35:42 2023	1701916542	10	13	23	12
Wed Dec 06 18:35:46 2023	1701916546	7	16	23	16
Wed Dec 06 18:35:53 2023	1701916553	10	13	23	12
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	10
Wed Dec 06 18:35:48 2023	1701916548	10	13	23	12
Wed Dec 06 18:35:57 2023	1701916557	12	11	23	10
Wed Dec 06 18:35:38 2023	1701916538	8	15	23	13
Wed Dec 06 18:35:53 2023	1701916553	8	15	23	14
Wed Dec 06 18:35:52 2023	1701916552	12	11	23	10
Wed Dec 06 18:35:53 2023	1701916553	7	16	23	16
Wed Dec 06 18:36:05 2023	1701916565	9	14	23	10
Wed Dec 06 18:35:31 2023	1701916531	8	15	23	11
Wed Dec 06 18:35:47 2023	1701916547	8	15	23	11
Wed Dec 06 18:36:01 2023	1701916561	10	13	23	13
Wed Dec 06 18:36:08 2023	1701916568	11	12	23	11
Wed Dec 06 18:35:39 2023	1701916539	10	13	23	13
Wed Dec 06 18:36:04 2023	1701916564	11	12	23	12
Wed Dec 06 18:35:45 2023	1701916545	8	16	23	12
Wed Dec 06 18:35:58 2023	1701916558	9	14	23	14
Wed Dec 06 18:36:01 2023	1701916561	7	16	23	16
Wed Dec 06 18:36:04 2023	1701916564	8	15	23	12
Wed Dec 06 18:35:52 2023	1701916552	8	15	23	11
Wed Dec 06 18:35:41 2023	1701916541	10	13	23	13
Wed Dec 06 18:35:51 2023	1701916551	12	11	23	11
Wed Dec 06 18:36:06 2023	1701916566	9	14	23	14
Wed Dec 06 18:35:57 2023	1701916557	7	16	23	15
Wed Dec 06 18:35:42 2023	1701916542	10	13	23	9
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	14
Wed Dec 06 18:35:44 2023	1701916544	7	16	23	9
Wed Dec 06 18:35:38 2023	1701916538	10	13	23	9
Wed Dec 06 18:35:41 2023	1701916541	14	9	23	9
Wed Dec 06 18:35:56 2023	1701916556	9	14	23	10
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	15
Wed Dec 06 18:36:05 2023	1701916565	10	14	23	9
Wed Dec 06 18:36:02 2023	1701916562	9	15	23	14
Wed Dec 06 18:35:32 2023	1701916532	7	16	23	15
Wed Dec 06 18:35:44 2023	1701916544	11	13	23	11
Wed Dec 06 18:35:44 2023	1701916544	10	13	23	12
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	10
Wed Dec 06 18:35:43 2023	1701916543	10	13	23	11
Wed Dec 06 18:35:41 2023	1701916541	14	9	23	8
Wed Dec 06 18:35:35 2023	1701916535	11	12	23	10
Wed Dec 06 18:35:45 2023	1701916545	9	14	23	11
Wed Dec 06 18:35:33 2023	1701916533	8	15	23	12
Wed Dec 06 18:36:01 2023	1701916561	11	12	23	11
Wed Dec 06 18:35:58 2023	1701916558	12	11	23	11
Wed Dec 06 18:35:55 2023	1701916555	11	12	23	12
Wed Dec 06 18:35:44 2023	1701916544	10	13	23	12
Wed Dec 06 18:35:39 2023	1701916539	9	14	23	13
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	10
Wed Dec 06 18:35:33 2023	1701916533	10	14	23	8
Wed Dec 06 18:35:34 2023	1701916534	9	14	23	12
Wed Dec 06 18:35:58 2023	1701916558	11	12	23	12
Wed Dec 06 18:35:58 2023	1701916558	10	13	23	11
Wed Dec 06 18:35:39 2023	1701916539	9	14	23	13
Wed Dec 06 18:35:57 2023	1701916557	9	14	23	13
Wed Dec 06 18:35:31 2023	1701916531	9	14	23	12
Wed Dec 06 18:35:54 2023	1701916554	7	17	23	14
Wed Dec 06 18:35:42 2023	1701916542	10	13	23	8
Wed Dec 06 18:35:46 2023	1701916546	10	14	23	13
Wed Dec 06 18:35:36 2023	1701916536	10	13	23	12
Wed Dec 06 18:35:56 2023	1701916556	10	13	23	13
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	13
Wed Dec 06 18:35:41 2023	1701916541	10	13	23	13
Wed Dec 06 18:36:04 2023	1701916564	12	11	23	11
Wed Dec 06 18:35:31 2023	1701916531	8	15	23	13
Wed Dec 06 18:36:07 2023	1701916567	8	15	23	12
Wed Dec 06 18:35:46 2023	1701916546	9	14	23	10
Wed Dec 06 18:35:34 2023	1701916534	10	14	23	13
Wed Dec 06 18:36:04 2023	1701916564	9	14	23	11
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	15
Wed Dec 06 18:36:03 2023	1701916563	9	14	23	9
Wed Dec 06 18:35:35 2023	1701916535	10	14	23	11
Wed Dec 06 18:35:42 2023	1701916542	5	18	23	15
Wed Dec 06 18:35:57 2023	1701916557	8	15	23	12
Wed Dec 06 18:35:46 2023	1701916546	12	11	23	11
Wed Dec 06 18:35:36 2023	1701916536	6	17	23	16
Wed Dec 06 18:35:42 2023	1701916542	11	13	23	13
Wed Dec 06 18:35:42 2023	1701916542	11	12	23	9
Wed Dec 06 18:36:01 2023	1701916561	8	16	23	13
Wed Dec 06 18:35:36 2023	1701916536	9	14	23	14
Wed Dec 06 18:35:35 2023	1701916535	10	13	23	11
Wed Dec 06 18:35:59 2023	1701916559	8	15	23	13
Wed Dec 06 18:35:39 2023	1701916539	10	13	23	13
Wed Dec 06 18:36:02 2023	1701916562	12	11	23	11
Wed Dec 06 18:35:34 2023	1701916534	7	16	23	12
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	12
Wed Dec 06 18:35:33 2023	1701916533	8	15	23	12
Wed Dec 06 18:35:36 2023	1701916536	11	12	23	9
Wed Dec 06 18:36:04 2023	1701916564	9	14	23	11
Wed Dec 06 18:36:01 2023	1701916561	8	16	23	13
Wed Dec 06 18:35:53 2023	1701916553	11	12	23	9
Wed Dec 06 18:35:38 2023	1701916538	10	13	23	13
Wed Dec 06 18:35:58 2023	1701916558	8	15	23	13
Wed Dec 06 18:35:36 2023	1701916536	7	16	23	14
Wed Dec 06 18:36:06 2023	1701916566	8	16	23	14
Wed Dec 06 18:36:04 2023	1701916564	11	13	23	8
Wed Dec 06 18:35:56 2023	1701916556	10	13	23	8
Wed Dec 06 18:35:46 2023	1701916546	11	12	23	10
Wed Dec 06 18:35:42 2023	1701916542	8	15	23	14
Wed Dec 06 18:35:52 2023	1701916552	6	17	23	17
Wed Dec 06 18:35:53 2023	1701916553	8	15	23	14
Wed Dec 06 18:35:58 2023	1701916558	8	15	23	15
Wed Dec 06 18:35:36 2023	1701916536	11	12	23	9
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	11
Wed Dec 06 18:36:07 2023	1701916567	11	13	23	12
Wed Dec 06 18:35:34 2023	1701916534	10	13	23	13
Wed Dec 06 18:35:36 2023	1701916536	12	12	23	9
Wed Dec 06 18:35:45 2023	1701916545	9	14	23	11
Wed Dec 06 18:35:55 2023	1701916555	11	12	23	12
Wed Dec 06 18:35:52 2023	1701916552	10	13	23	10
Wed Dec 06 18:35:33 2023	1701916533	10	13	23	11
Wed Dec 06 18:35:34 2023	1701916534	8	15	23	11
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	12
Wed Dec 06 18:36:01 2023	1701916561	8	15	23	15
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	9
Wed Dec 06 18:35:32 2023	1701916532	10	13	23	10
Wed Dec 06 18:35:53 2023	1701916553	10	13	23	13
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	10
Wed Dec 06 18:36:06 2023	1701916566	12	11	23	8
Wed Dec 06 18:35:35 2023	1701916535	8	16	23	12
Wed Dec 06 18:35:45 2023	1701916545	9	15	23	13
Wed Dec 06 18:35:55 2023	1701916555	9	15	23	14
Wed Dec 06 18:35:36 2023	1701916536	7	16	23	16
Wed Dec 06 18:35:33 2023	1701916533	8	16	23	15
Wed Dec 06 18:35:58 2023	1701916558	11	12	23	9
Wed Dec 06 18:35:53 2023	1701916553	11	12	23	9
Wed Dec 06 18:36:01 2023	1701916561	11	12	23	9
Wed Dec 06 18:36:02 2023	1701916562	11	12	23	11
Wed Dec 06 18:35:39 2023	1701916539	9	14	23	14
Wed Dec 06 18:35:44 2023	1701916544	10	13	23	9
Wed Dec 06 18:35:36 2023	1701916536	6	17	23	13
Wed Dec 06 18:36:02 2023	1701916562	10	13	23	13
Wed Dec 06 18:36:07 2023	1701916567	9	14	23	14
Wed Dec 06 18:35:55 2023	1701916555	10	14	23	14
Wed Dec 06 18:35:37 2023	1701916537	9	14	23	12
Wed Dec 06 18:35:43 2023	1701916543	10	14	23	13
Wed Dec 06 18:36:05 2023	1701916565	9	14	23	12
Wed Dec 06 18:35:51 2023	1701916551	9	14	23	13
Wed Dec 06 18:35:55 2023	1701916555	9	14	23	13
Wed Dec 06 18:35:31 2023	1701916531	9	14	23	12
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	9
Wed Dec 06 18:36:06 2023	1701916566	11	12	23	11
Wed Dec 06 18:36:01 2023	1701916561	8	15	23	15
Wed Dec 06 18:35:42 2023	1701916542	10	13	23	12
Wed Dec 06 18:35:47 2023	1701916547	8	15	23	10
Wed Dec 06 18:35:39 2023	1701916539	12	11	23	11
Wed Dec 06 18:35:44 2023	1701916544	9	14	23	14
Wed Dec 06 18:35:54 2023	1701916554	7	17	23	16
Wed Dec 06 18:35:39 2023	1701916539	12	11	23	11
Wed Dec 06 18:35:59 2023	1701916559	8	15	23	11
Wed Dec 06 18:35:54 2023	1701916554	7	17	23	16
Wed Dec 06 18:35:51 2023	1701916551	9	14	23	13
Wed Dec 06 18:35:55 2023	1701916555	9	14	23	14
Wed Dec 06 18:35:38 2023	1701916538	9	14	23	11
Wed Dec 06 18:35:50 2023	1701916550	11	13	23	12
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	14
Wed Dec 06 18:35:45 2023	1701916545	7	16	23	16
Wed Dec 06 18:36:05 2023	1701916565	9	15	23	14
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	11
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	11
Wed Dec 06 18:35:46 2023	1701916546	9	15	23	12
Wed Dec 06 18:36:05 2023	1701916565	9	14	23	13
Wed Dec 06 18:35:53 2023	1701916553	13	10	23	10
Wed Dec 06 18:35:53 2023	1701916553	12	11	23	11
Wed Dec 06 18:35:39 2023	1701916539	9	15	23	15
Wed Dec 06 18:35:52 2023	1701916552	10	14	23	8
Wed Dec 06 18:35:44 2023	1701916544	10	14	23	10
Wed Dec 06 18:35:59 2023	1701916559	12	11	23	11
Wed Dec 06 18:35:39 2023	1701916539	9	14	23	11
Wed Dec 06 18:35:51 2023	1701916551	10	13	23	12
Wed Dec 06 18:35:52 2023	1701916552	11	13	23	13
Wed Dec 06 18:35:45 2023	1701916545	9	15	23	13
Wed Dec 06 18:36:07 2023	1701916567	8	15	23	14
Wed Dec 06 18:35:37 2023	1701916537	10	14	23	13
Wed Dec 06 18:35:55 2023	1701916555	9	15	23	14
Wed Dec 06 18:35:38 2023	1701916538	10	13	23	9
Wed Dec 06 18:36:04 2023	1701916564	10	14	23	12
Wed Dec 06 18:35:35 2023	1701916535	13	10	23	9
Wed Dec 06 18:35:35 2023	1701916535	9	14	23	11
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	11
Wed Dec 06 18:35:44 2023	1701916544	10	13	23	13
Wed Dec 06 18:36:08 2023	1701916568	11	13	23	12
Wed Dec 06 18:35:50 2023	1701916550	11	13	23	13
Wed Dec 06 18:35:50 2023	1701916550	12	11	23	11
Wed Dec 06 18:35:38 2023	1701916538	12	11	23	11
Wed Dec 06 18:35:58 2023	1701916558	6	17	23	17
Wed Dec 06 18:35:44 2023	1701916544	9	14	23	12
Wed Dec 06 18:36:02 2023	1701916562	9	14	23	13
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	12
Wed Dec 06 18:35:54 2023	1701916554	7	17	23	14
Wed Dec 06 18:35:54 2023	1701916554	8	15	23	15
Wed Dec 06 18:35:36 2023	1701916536	8	15	23	11
Wed Dec 06 18:36:05 2023	1701916565	12	12	23	10
Wed Dec 06 18:36:03 2023	1701916563	10	13	23	13
Wed Dec 06 18:35:46 2023	1701916546	11	13	23	11
Wed Dec 06 18:35:38 2023	1701916538	10	13	23	13
Wed Dec 06 18:35:46 2023	1701916546	10	14	23	10
Wed Dec 06 18:35:47 2023	1701916547	10	13	23	12
Wed Dec 06 18:35:50 2023	1701916550	9	14	23	13
Wed Dec 06 18:36:06 2023	1701916566	9	14	23	10
Wed Dec 06 18:36:07 2023	1701916567	10	13	23	13
Wed Dec 06 18:35:53 2023	1701916553	13	10	23	10
Wed Dec 06 18:36:01 2023	1701916561	8	16	23	12
Wed Dec 06 18:35:48 2023	1701916548	8	16	23	11
Wed Dec 06 18:35:45 2023	1701916545	11	12	23	11
Wed Dec 06 18:35:38 2023	1701916538	6	17	23	15
Wed Dec 06 18:35:44 2023	1701916544	9	14	23	14
Wed Dec 06 18:35:40 2023	1701916540	11	13	23	13
Wed Dec 06 18:35:45 2023	1701916545	7	17	23	16
Wed Dec 06 18:35:48 2023	1701916548	10	14	23	11
Wed Dec 06 18:35:33 2023	1701916533	9	15	23	12
Wed Dec 06 18:35:49 2023	1701916549	11	13	23	12
Wed Dec 06 18:35:39 2023	1701916539	12	11	23	8
Wed Dec 06 18:35:53 2023	1701916553	8	15	23	15
Wed Dec 06 18:35:48 2023	1701916548	12	11	23	10
Wed Dec 06 18:35:56 2023	1701916556	10	13	23	11
Wed Dec 06 18:35:36 2023	1701916536	10	13	23	12
Wed Dec 06 18:36:02 2023	1701916562	10	14	23	13
Wed Dec 06 18:35:47 2023	1701916547	13	11	23	9
Wed Dec 06 18:35:57 2023	1701916557	11	13	23	11
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	14
Wed Dec 06 18:35:45 2023	1701916545	9	14	23	12
Wed Dec 06 18:36:01 2023	1701916561	9	15	23	13
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	14
Wed Dec 06 18:35:36 2023	1701916536	13	11	23	10
Wed Dec 06 18:35:52 2023	1701916552	10	14	23	14
Wed Dec 06 18:35:52 2023	1701916552	10	14	23	12
Wed Dec 06 18:35:38 2023	1701916538	9	14	23	11
Wed Dec 06 18:36:02 2023	1701916562	13	10	23	9
Wed Dec 06 18:36:01 2023	1701916561	9	14	23	11
Wed Dec 06 18:36:02 2023	1701916562	10	14	23	12
Wed Dec 06 18:35:38 2023	1701916538	10	13	23	13
Wed Dec 06 18:35:40 2023	1701916540	11	13	23	12
Wed Dec 06 18:35:54 2023	1701916554	9	15	23	13
Wed Dec 06 18:36:01 2023	1701916561	9	14	23	11
Wed Dec 06 18:35:57 2023	1701916557	12	12	23	11
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	14
Wed Dec 06 18:36:08 2023	1701916568	11	13	23	12
Wed Dec 06 18:35:42 2023	1701916542	8	16	23	14
Wed Dec 06 18:36:03 2023	1701916563	8	16	23	16
Wed Dec 06 18:35:53 2023	1701916553	9	14	23	14
Wed Dec 06 18:35:39 2023	1701916539	9	14	23	11
Wed Dec 06 18:36:03 2023	1701916563	9	14	23	12
Wed Dec 06 18:35:31 2023	1701916531	6	17	23	17
Wed Dec 06 18:35:50 2023	1701916550	11	12	23	10
Wed Dec 06 18:35:38 2023	1701916538	9	15	23	12
Wed Dec 06 18:35:59 2023	1701916559	13	11	23	9
Wed Dec 06 18:35:58 2023	1701916558	12	11	23	11
Wed Dec 06 18:35:35 2023	1701916535	11	13	23	10
Wed Dec 06 18:35:43 2023	1701916543	10	13	23	11
Wed Dec 06 18:35:54 2023	1701916554	9	15	23	13
Wed Dec 06 18:35:30 2023	1701916530	10	13	23	11
Wed Dec 06 18:36:07 2023	1701916567	9	14	23	13
Wed Dec 06 18:35:37 2023	1701916537	8	16	23	15
Wed Dec 06 18:35:38 2023	1701916538	9	15	23	14
Wed Dec 06 18:35:38 2023	1701916538	6	17	23	17
Wed Dec 06 18:35:50 2023	1701916550	9	14	23	12
Wed Dec 06 18:36:07 2023	1701916567	7	16	23	14
Wed Dec 06 18:35:38 2023	1701916538	7	16	23	11
Wed Dec 06 18:35:51 2023	1701916551	10	14	23	13
Wed Dec 06 18:35:40 2023	1701916540	13	10	23	10
Wed Dec 06 18:35:50 2023	1701916550	6	17	23	13
Wed Dec 06 18:35:58 2023	1701916558	7	16	23	14
Wed Dec 06 18:36:03 2023	1701916563	8	16	23	16
Wed Dec 06 18:35:36 2023	1701916536	12	12	23	12
Wed Dec 06 18:35:35 2023	1701916535	10	14	23	14
Wed Dec 06 18:35:39 2023	1701916539	8	15	24	13
Wed Dec 06 18:35:47 2023	1701916547	8	15	24	9
Wed Dec 06 18:35:34 2023	1701916534	10	13	24	13
Wed Dec 06 18:35:43 2023	1701916543	12	11	24	11
Wed Dec 06 18:35:33 2023	1701916533	9	15	24	12
Wed Dec 06 18:35:51 2023	1701916551	8	16	24	15
Wed Dec 06 18:35:39 2023	1701916539	12	11	24	10
Wed Dec 06 18:35:38 2023	1701916538	9	15	24	15
Wed Dec 06 18:36:03 2023	1701916563	9	15	24	11
Wed Dec 06 18:35:33 2023	1701916533	9	14	24	14
Wed Dec 06 18:36:05 2023	1701916565	8	15	24	15
Wed Dec 06 18:36:02 2023	1701916562	7	17	24	11
Wed Dec 06 18:35:36 2023	1701916536	5	18	24	18
Wed Dec 06 18:35:54 2023	1701916554	9	14	24	14
Wed Dec 06 18:35:52 2023	1701916552	10	13	24	13
Wed Dec 06 18:35:40 2023	1701916540	13	10	24	10
Wed Dec 06 18:35:39 2023	1701916539	13	11	24	11
Wed Dec 06 18:35:48 2023	1701916548	8	16	24	11
Wed Dec 06 18:35:39 2023	1701916539	10	13	24	11
Wed Dec 06 18:36:04 2023	1701916564	10	13	24	13
Wed Dec 06 18:35:47 2023	1701916547	14	10	24	10
Wed Dec 06 18:36:03 2023	1701916563	10	13	24	13
Wed Dec 06 18:36:01 2023	1701916561	9	15	24	15
Wed Dec 06 18:36:06 2023	1701916566	8	15	24	11
Wed Dec 06 18:35:50 2023	1701916550	8	15	24	15
Wed Dec 06 18:36:02 2023	1701916562	12	12	24	11
Wed Dec 06 18:35:50 2023	1701916550	9	14	24	12
Wed Dec 06 18:35:38 2023	1701916538	10	13	24	12
Wed Dec 06 18:35:34 2023	1701916534	10	13	24	9
Wed Dec 06 18:35:33 2023	1701916533	9	15	24	10
Wed Dec 06 18:35:46 2023	1701916546	11	12	24	11
Wed Dec 06 18:35:38 2023	1701916538	9	15	24	13
Wed Dec 06 18:35:57 2023	1701916557	8	15	24	15
Wed Dec 06 18:35:58 2023	1701916558	11	13	24	12
Wed Dec 06 18:36:03 2023	1701916563	9	15	24	13
Wed Dec 06 18:35:42 2023	1701916542	12	11	24	11
Wed Dec 06 18:35:59 2023	1701916559	11	13	24	12
Wed Dec 06 18:35:50 2023	1701916550	11	12	24	8
Wed Dec 06 18:35:39 2023	1701916539	8	15	24	12
Wed Dec 06 18:35:57 2023	1701916557	8	16	24	16
Wed Dec 06 18:35:56 2023	1701916556	11	12	24	9
Wed Dec 06 18:35:35 2023	1701916535	7	17	24	15
Wed Dec 06 18:35:38 2023	1701916538	7	17	24	14
Wed Dec 06 18:35:56 2023	1701916556	12	12	24	10
Wed Dec 06 18:35:38 2023	1701916538	11	13	24	12
Wed Dec 06 18:35:58 2023	1701916558	11	13	24	12
Wed Dec 06 18:35:59 2023	1701916559	11	13	24	13
Wed Dec 06 18:35:51 2023	1701916551	10	13	24	9
Wed Dec 06 18:35:39 2023	1701916539	12	11	24	8
Wed Dec 06 18:35:49 2023	1701916549	13	11	24	10
Wed Dec 06 18:35:50 2023	1701916550	12	12	24	10
Wed Dec 06 18:35:43 2023	1701916543	10	14	24	13
Wed Dec 06 18:36:07 2023	1701916567	10	14	24	9
Wed Dec 06 18:35:55 2023	1701916555	10	13	24	13
Wed Dec 06 18:35:36 2023	1701916536	8	16	24	14
Wed Dec 06 18:35:48 2023	1701916548	8	16	24	11
Wed Dec 06 18:35:43 2023	1701916543	9	15	24	15
Wed Dec 06 18:36:07 2023	1701916567	8	16	24	13
Wed Dec 06 18:35:34 2023	1701916534	7	17	24	17
Wed Dec 06 18:36:05 2023	1701916565	9	14	24	12
Wed Dec 06 18:35:46 2023	1701916546	11	12	24	12
Wed Dec 06 18:36:04 2023	1701916564	7	16	24	15
Wed Dec 06 18:36:01 2023	1701916561	12	12	24	10
Wed Dec 06 18:35:38 2023	1701916538	8	16	24	14
Wed Dec 06 18:36:07 2023	1701916567	9	14	24	13
Wed Dec 06 18:35:38 2023	1701916538	9	15	24	12
Wed Dec 06 18:35:47 2023	1701916547	8	16	24	10
Wed Dec 06 18:35:46 2023	1701916546	11	12	24	9
Wed Dec 06 18:35:53 2023	1701916553	9	14	24	10
Wed Dec 06 18:36:02 2023	1701916562	9	15	24	10
Wed Dec 06 18:35:42 2023	1701916542	13	11	24	10
Wed Dec 06 18:36:06 2023	1701916566	7	17	24	15
Wed Dec 06 18:35:58 2023	1701916558	11	12	24	8
Wed Dec 06 18:35:36 2023	1701916536	7	16	24	9
Wed Dec 06 18:35:58 2023	1701916558	8	16	24	13
Wed Dec 06 18:36:04 2023	1701916564	12	12	24	9
Wed Dec 06 18:35:38 2023	1701916538	6	17	24	17
Wed Dec 06 18:36:07 2023	1701916567	11	12	24	12
Wed Dec 06 18:35:39 2023	1701916539	9	14	24	11
Wed Dec 06 18:36:05 2023	1701916565	10	14	24	12
Wed Dec 06 18:36:05 2023	1701916565	10	14	24	13
Wed Dec 06 18:35:47 2023	1701916547	8	15	24	10
Wed Dec 06 18:35:44 2023	1701916544	10	13	24	11
Wed Dec 06 18:35:51 2023	1701916551	8	16	24	13
Wed Dec 06 18:35:35 2023	1701916535	10	14	24	12
Wed Dec 06 18:35:45 2023	1701916545	7	16	24	16
Wed Dec 06 18:35:40 2023	1701916540	10	14	24	13
Wed Dec 06 18:35:46 2023	1701916546	11	12	24	12
Wed Dec 06 18:35:53 2023	1701916553	9	14	24	13
Wed Dec 06 18:36:07 2023	1701916567	9	14	24	14
Wed Dec 06 18:35:50 2023	1701916550	10	13	24	12
Wed Dec 06 18:35:56 2023	1701916556	10	14	24	13
Wed Dec 06 18:35:40 2023	1701916540	13	11	24	9
Wed Dec 06 18:36:07 2023	1701916567	11	13	24	11
Wed Dec 06 18:35:44 2023	1701916544	11	13	24	10
Wed Dec 06 18:35:51 2023	1701916551	8	16	24	16
Wed Dec 06 18:36:07 2023	1701916567	10	13	24	12
Wed Dec 06 18:35:33 2023	1701916533	11	12	24	12
Wed Dec 06 18:35:47 2023	1701916547	8	15	24	14
Wed Dec 06 18:35:39 2023	1701916539	12	12	24	10
Wed Dec 06 18:35:53 2023	1701916553	12	12	24	9
Wed Dec 06 18:36:02 2023	1701916562	10	14	24	11
Wed Dec 06 18:35:58 2023	1701916558	10	14	24	13
Wed Dec 06 18:35:54 2023	1701916554	7	17	24	17
Wed Dec 06 18:36:05 2023	1701916565	9	15	24	11
Wed Dec 06 18:36:06 2023	1701916566	7	17	24	15
Wed Dec 06 18:35:47 2023	1701916547	8	16	24	9
Wed Dec 06 18:35:34 2023	1701916534	8	15	24	15
Wed Dec 06 18:35:35 2023	1701916535	12	12	24	12
Wed Dec 06 18:35:50 2023	1701916550	9	15	24	12
Wed Dec 06 18:35:38 2023	1701916538	11	13	24	12
Wed Dec 06 18:35:36 2023	1701916536	9	15	24	14
Wed Dec 06 18:36:02 2023	1701916562	8	16	24	15
Wed Dec 06 18:35:38 2023	1701916538	9	15	24	15
Wed Dec 06 18:35:39 2023	1701916539	9	15	24	11
Wed Dec 06 18:35:50 2023	1701916550	10	14	24	13
Wed Dec 06 18:35:48 2023	1701916548	9	15	24	14
Wed Dec 06 18:35:42 2023	1701916542	14	10	24	10
Wed Dec 06 18:35:59 2023	1701916559	10	14	24	9
Wed Dec 06 18:35:54 2023	1701916554	9	15	24	10
Wed Dec 06 18:35:37 2023	1701916537	8	16	24	8
Wed Dec 06 18:35:56 2023	1701916556	7	17	24	12
Wed Dec 06 18:35:46 2023	1701916546	13	11	24	9
Wed Dec 06 18:35:57 2023	1701916557	9	15	24	13
Wed Dec 06 18:35:38 2023	1701916538	5	18	24	17
Wed Dec 06 18:35:44 2023	1701916544	10	14	24	10
Wed Dec 06 18:35:46 2023	1701916546	10	14	24	11
Wed Dec 06 18:35:52 2023	1701916552	10	13	24	12
